,Year,Site,Treatment,Plot,Quadrat,Species,Obs,Canopy_cover,Count,PFT
1929,2021,Mixed conifer meadow,W,9,1,HYHO,1,4,2,PF
1930,2021,Mixed conifer meadow,W,9,1,HYHO,2,2,3,PF
1931,2021,Mixed conifer meadow,W,9,1,HYHO,3,1,2,PF
1932,2021,Mixed conifer meadow,W,9,2,HYHO,1,6,1,PF
1933,2021,Mixed conifer meadow,W,9,2,HYHO,2,4,4,PF
1934,2021,Mixed conifer meadow,W,9,2,HYHO,3,2,8,PF
1935,2021,Mixed conifer meadow,D,10,2,HYHO,1,4,1,PF
1936,2021,Mixed conifer meadow,D,10,2,HYHO,2,2,3,PF
1937,2021,Mixed conifer meadow,D,10,2,HYHO,3,1,2,PF
1938,2021,Mixed conifer meadow,W,11,1,HYHO,1,2,2,PF
1939,2021,Mixed conifer meadow,W,11,1,HYHO,2,1,16,PF
1940,2021,Mixed conifer meadow,C,12,1,HYHO,1,5,2,PF
1941,2021,Mixed conifer meadow,C,12,1,HYHO,2,4,3,PF
1942,2021,Mixed conifer meadow,C,12,1,HYHO,3,2,7,PF
1943,2021,Mixed conifer meadow,C,12,1,HYHO,4,1,4,PF
1944,2021,Mixed conifer meadow,C,12,2,HYHO,1,1,2,PF
1945,2021,Mixed conifer meadow,C,1,1,IRMI,1,7,1,PF
1946,2021,Mixed conifer meadow,C,1,1,IRMI,2,1,2,PF
1947,2021,Mixed conifer meadow,C,1,1,IRMI,3,0.5,1,PF
1948,2021,Mixed conifer meadow,C,1,1,IRMI,3,0.5,1,PF
1949,2021,Mixed conifer meadow,D,2,1,IRMI,1,2,1,PF
1950,2021,Mixed conifer meadow,D,2,1,IRMI,2,1,1,PF
1951,2021,Mixed conifer meadow,D,2,2,IRMI,1,1.5,2,PF
1952,2021,Mixed conifer meadow,D,2,2,IRMI,2,1,1,PF
1953,2021,Mixed conifer meadow,D,2,2,IRMI,3,0.5,3,PF
1954,2021,Mixed conifer meadow,C,3,2,IRMI,1,0.25,1,PF
1955,2021,Mixed conifer meadow,C,3,2,IRMI,2,2,1,PF
1956,2021,Mixed conifer meadow,C,3,2,IRMI,3,1,1,PF
1957,2021,Mixed conifer meadow,W,4,1,IRMI,1,1.5,1,PF
1958,2021,Mixed conifer meadow,W,4,2,IRMI,1,2,3,PF
1959,2021,Mixed conifer meadow,W,4,2,IRMI,2,1,1,PF
1960,2021,Mixed conifer meadow,D,5,1,IRMI,1,0.5,8,PF
1961,2021,Mixed conifer meadow,D,5,1,IRMI,2,1,4,PF
1962,2021,Mixed conifer meadow,D,5,1,IRMI,3,0.25,5,PF
1963,2021,Mixed conifer meadow,D,5,2,IRMI,1,1.5,1,PF
1964,2021,Mixed conifer meadow,D,5,2,IRMI,2,1,5,PF
1965,2021,Mixed conifer meadow,W,6,1,IRMI,1,0.25,2,PF
1966,2021,Mixed conifer meadow,W,6,2,IRMI,1,0.5,1,PF
1967,2021,Mixed conifer meadow,C,7,1,IRMI,1,2,1,PF
1968,2021,Mixed conifer meadow,C,7,1,IRMI,2,1,2,PF
1969,2021,Mixed conifer meadow,W,9,1,IRMI,1,3,2,PF
1970,2021,Mixed conifer meadow,W,9,1,IRMI,2,2,4,PF
1971,2021,Mixed conifer meadow,W,9,1,IRMI,3,1,5,PF
1972,2021,Mixed conifer meadow,W,9,1,IRMI,4,0.5,1,PF
1973,2021,Mixed conifer meadow,D,10,1,IRMI,1,1,3,PF
1974,2021,Mixed conifer meadow,D,10,2,IRMI,1,1,1,PF
1975,2021,Mixed conifer meadow,D,10,2,IRMI,2,2,1,PF
1976,2021,Mixed conifer meadow,W,11,1,IRMI,1,2,3,PF
1977,2021,Mixed conifer meadow,W,11,1,IRMI,2,1,6,PF
1978,2021,Mixed conifer meadow,W,11,1,IRMI,3,0.5,3,PF
1979,2021,Mixed conifer meadow,C,12,2,IRMI,1,1,2,PF
1980,2021,Mixed conifer meadow,C,12,2,IRMI,2,0.25,1,PF
1981,2021,Mixed conifer meadow,D,2,1,LUAR,1,1,1,PF
1982,2021,Mixed conifer meadow,D,2,2,LUAR,1,2,1,PF
1983,2021,Mixed conifer meadow,C,1,1,MUMO,1,4,1,PG4
1984,2021,Mixed conifer meadow,C,1,1,MUMO,2,1.5,1,PG4
1985,2021,Mixed conifer meadow,C,1,1,MUMO,3,0.5,4,PG4
1986,2021,Mixed conifer meadow,C,1,1,MUMO,4,1,1,PG4
1987,2021,Mixed conifer meadow,C,1,1,MUMO,5,0.25,2,PG4
1988,2021,Mixed conifer meadow,C,1,1,MUMO,6,0.1,4,PG4
1989,2021,Mixed conifer meadow,C,1,2,MUMO,1,4,1,PG4
1990,2021,Mixed conifer meadow,C,1,2,MUMO,2,2,3,PG4
1991,2021,Mixed conifer meadow,C,1,2,MUMO,3,1,3,PG4
1992,2021,Mixed conifer meadow,C,1,2,MUMO,4,0.5,8,PG4
1993,2021,Mixed conifer meadow,C,1,2,MUMO,5,0.25,4,PG4
1994,2021,Mixed conifer meadow,C,1,2,MUMO,6,0.1,4,PG4
1995,2021,Mixed conifer meadow,D,2,1,MUMO,1,0.25,2,PG4
1996,2021,Mixed conifer meadow,C,3,1,MUMO,1,1,1,PG4
1997,2021,Mixed conifer meadow,C,3,1,MUMO,2,0.5,2,PG4
1998,2021,Mixed conifer meadow,C,3,1,MUMO,3,0.25,1,PG4
1999,2021,Mixed conifer meadow,C,3,2,MUMO,1,1,4,PG4
2000,2021,Mixed conifer meadow,C,3,2,MUMO,2,0.5,2,PG4
2001,2021,Mixed conifer meadow,C,3,2,MUMO,3,0.25,1,PG4
2002,2021,Mixed conifer meadow,W,4,1,MUMO,1,1,2,PG4
2003,2021,Mixed conifer meadow,W,4,1,MUMO,2,1.5,2,PG4
2004,2021,Mixed conifer meadow,W,4,1,MUMO,3,0.5,2,PG4
2005,2021,Mixed conifer meadow,W,4,1,MUMO,4,0.1,5,PG4
2006,2021,Mixed conifer meadow,W,4,2,MUMO,1,3,3,PG4
2007,2021,Mixed conifer meadow,W,4,2,MUMO,2,2,4,PG4
2008,2021,Mixed conifer meadow,W,4,2,MUMO,3,1,4,PG4
2009,2021,Mixed conifer meadow,D,5,2,MUMO,1,0.1,2,PG4
2010,2021,Mixed conifer meadow,W,6,1,MUMO,1,0.5,3,PG4
2011,2021,Mixed conifer meadow,W,6,1,MUMO,2,1,1,PG4
2012,2021,Mixed conifer meadow,W,6,1,MUMO,3,0.25,3,PG4
2013,2021,Mixed conifer meadow,W,6,1,MUMO,4,0.1,3,PG4
2014,2021,Mixed conifer meadow,W,6,2,MUMO,1,1,2,PG4
2015,2021,Mixed conifer meadow,W,6,2,MUMO,2,1.5,1,PG4
2016,2021,Mixed conifer meadow,W,6,2,MUMO,3,0.5,3,PG4
2017,2021,Mixed conifer meadow,W,6,2,MUMO,4,0.25,2,PG4
2018,2021,Mixed conifer meadow,C,7,1,MUMO,1,1,4,PG4
2019,2021,Mixed conifer meadow,C,7,1,MUMO,2,1.5,1,PG4
2020,2021,Mixed conifer meadow,C,7,1,MUMO,3,2,1,PG4
2021,2021,Mixed conifer meadow,C,7,1,MUMO,4,0.5,5,PG4
2022,2021,Mixed conifer meadow,C,7,2,MUMO,1,4,1,PG4
2023,2021,Mixed conifer meadow,C,7,2,MUMO,2,1,3,PG4
2024,2021,Mixed conifer meadow,C,7,2,MUMO,3,0.5,4,PG4
2025,2021,Mixed conifer meadow,D,8,1,MUMO,1,0.25,2,PG4
2026,2021,Mixed conifer meadow,D,8,1,MUMO,2,0.5,2,PG4
2027,2021,Mixed conifer meadow,W,9,1,MUMO,1,1,3,PG4
2028,2021,Mixed conifer meadow,W,9,1,MUMO,2,2,1,PG4
2029,2021,Mixed conifer meadow,W,9,1,MUMO,3,0.5,4,PG4
2030,2021,Mixed conifer meadow,W,9,1,MUMO,4,0.25,2,PG4
2031,2021,Mixed conifer meadow,W,9,2,MUMO,1,1.5,1,PG4
2032,2021,Mixed conifer meadow,W,9,2,MUMO,2,1,2,PG4
2033,2021,Mixed conifer meadow,W,9,2,MUMO,3,0.5,2,PG4
2034,2021,Mixed conifer meadow,W,9,2,MUMO,4,0.25,3,PG4
2035,2021,Mixed conifer meadow,D,10,1,MUMO,1,0.25,3,PG4
2036,2021,Mixed conifer meadow,D,10,1,MUMO,2,0.1,4,PG4
2037,2021,Mixed conifer meadow,D,10,2,MUMO,1,0.1,2,PG4
2038,2021,Mixed conifer meadow,W,11,2,MUMO,1,3,1,PG4
2039,2021,Mixed conifer meadow,W,11,2,MUMO,2,1,2,PG4
2040,2021,Mixed conifer meadow,W,11,2,MUMO,3,0.5,3,PG4
2041,2021,Mixed conifer meadow,W,11,2,MUMO,4,0.1,3,PG4
2042,2021,Mixed conifer meadow,W,11,2,MUMO,5,0.25,2,PG4
2043,2021,Mixed conifer meadow,C,12,1,MUMO,1,0.1,3,PG4
2044,2021,Mixed conifer meadow,C,12,2,MUMO,1,2,2,PG4
2045,2021,Mixed conifer meadow,C,12,2,MUMO,2,1,2,PG4
2046,2021,Mixed conifer meadow,C,12,2,MUMO,3,0.25,5,PG4
2047,2021,Mixed conifer meadow,C,1,1,POHI,1,1.5,1,PF
2048,2021,Mixed conifer meadow,C,1,1,POHI,2,1,2,PF
2049,2021,Mixed conifer meadow,C,1,1,POHI,3,0.5,2,PF
2050,2021,Mixed conifer meadow,C,1,2,POHI,1,2,1,PF
2051,2021,Mixed conifer meadow,C,1,2,POHI,2,0.5,2,PF
2052,2021,Mixed conifer meadow,D,2,1,POHI,1,2,1,PF
2053,2021,Mixed conifer meadow,D,2,1,POHI,2,1,1,PF
2054,2021,Mixed conifer meadow,C,3,1,POHI,1,0.1,1,PF
2055,2021,Mixed conifer meadow,W,4,1,POHI,1,3,2,PF
2056,2021,Mixed conifer meadow,W,4,1,POHI,2,2,1,PF
2057,2021,Mixed conifer meadow,W,4,1,POHI,3,1,2,PF
2058,2021,Mixed conifer meadow,D,5,1,POHI,1,1,3,PF
2059,2021,Mixed conifer meadow,D,5,1,POHI,2,0.5,1,PF
2060,2021,Mixed conifer meadow,D,5,2,POHI,1,2,3,PF
2061,2021,Mixed conifer meadow,D,5,2,POHI,2,1,2,PF
2062,2021,Mixed conifer meadow,D,5,2,POHI,3,0.5,1,PF
2063,2021,Mixed conifer meadow,W,6,1,POHI,1,0.5,2,PF
2064,2021,Mixed conifer meadow,C,7,2,POHI,1,2,1,PF
2065,2021,Mixed conifer meadow,C,7,2,POHI,2,0.5,2,PF
2066,2021,Mixed conifer meadow,D,8,1,POHI,1,5,1,PF
2067,2021,Mixed conifer meadow,D,8,1,POHI,2,1,1,PF
2068,2021,Mixed conifer meadow,D,8,1,POHI,3,0.5,1,PF
2069,2021,Mixed conifer meadow,D,8,2,POHI,1,5,1,PF
2070,2021,Mixed conifer meadow,D,8,2,POHI,2,6,1,PF
2071,2021,Mixed conifer meadow,D,8,2,POHI,3,3,1,PF
2072,2021,Mixed conifer meadow,W,9,1,POHI,1,7,1,PF
2073,2021,Mixed conifer meadow,W,9,1,POHI,2,3,1,PF
2074,2021,Mixed conifer meadow,W,9,1,POHI,3,1,2,PF
2075,2021,Mixed conifer meadow,W,9,1,POHI,4,2,1,PF
2076,2021,Mixed conifer meadow,W,9,2,POHI,1,2,2,PF
2077,2021,Mixed conifer meadow,W,9,2,POHI,2,3,1,PF
2078,2021,Mixed conifer meadow,D,10,1,POHI,1,2,3,PF
2079,2021,Mixed conifer meadow,D,10,1,POHI,2,5,1,PF
2080,2021,Mixed conifer meadow,D,10,1,POHI,3,0.5,2,PF
2081,2021,Mixed conifer meadow,D,10,2,POHI,1,4,1,PF
2082,2021,Mixed conifer meadow,W,11,1,POHI,1,2,3,PF
2083,2021,Mixed conifer meadow,W,11,1,POHI,2,1,1,PF
2084,2021,Mixed conifer meadow,W,11,2,POHI,1,3,1,PF
2085,2021,Mixed conifer meadow,W,11,2,POHI,2,2,1,PF
2086,2021,Mixed conifer meadow,C,12,1,POHI,1,4,2,PF
2087,2021,Mixed conifer meadow,C,12,1,POHI,2,3,1,PF
2088,2021,Mixed conifer meadow,C,12,1,POHI,3,2,1,PF
2089,2021,Mixed conifer meadow,C,12,1,POHI,4,1,1,PF
2090,2021,Mixed conifer meadow,C,12,2,POHI,1,5,2,PF
2091,2021,Mixed conifer meadow,C,12,2,POHI,2,3,1,PF
2092,2021,Mixed conifer meadow,C,12,2,POHI,3,2,1,PF
2093,2021,Mixed conifer meadow,C,12,2,POHI,4,6,1,PF
2094,2021,Mixed conifer meadow,C,1,1,POPR,1,1,3,PG3
2095,2021,Mixed conifer meadow,C,1,1,POPR,2,0.5,7,PG3
2096,2021,Mixed conifer meadow,C,1,1,POPR,3,0.25,11,PG3
2097,2021,Mixed conifer meadow,C,1,1,POPR,4,0.1,10,PG3
2098,2021,Mixed conifer meadow,C,1,2,POPR,1,1,4,PG3
2099,2021,Mixed conifer meadow,C,1,2,POPR,2,0.5,10,PG3
2100,2021,Mixed conifer meadow,C,1,2,POPR,3,0.25,7,PG3
2101,2021,Mixed conifer meadow,C,1,2,POPR,4,0.1,4,PG3
2102,2021,Mixed conifer meadow,D,2,1,POPR,1,0.25,8,PG3
2103,2021,Mixed conifer meadow,D,2,1,POPR,2,0.5,2,PG3
2104,2021,Mixed conifer meadow,D,2,1,POPR,3,0.1,12,PG3
2105,2021,Mixed conifer meadow,D,2,2,POPR,1,0.1,5,PG3
2106,2021,Mixed conifer meadow,D,2,2,POPR,2,0.05,4,PG3
2107,2021,Mixed conifer meadow,C,3,1,POPR,1,0.25,2,PG3
2108,2021,Mixed conifer meadow,C,3,1,POPR,2,0.1,14,PG3
2109,2021,Mixed conifer meadow,C,3,2,POPR,1,0.1,2,PG3
2110,2021,Mixed conifer meadow,C,3,2,POPR,2,0.05,4,PG3
2111,2021,Mixed conifer meadow,W,4,1,POPR,1,0.05,4,PG3
2112,2021,Mixed conifer meadow,W,4,2,POPR,1,1,4,PG3
2113,2021,Mixed conifer meadow,W,4,2,POPR,2,0.5,2,PG3
2114,2021,Mixed conifer meadow,W,4,2,POPR,3,0.25,6,PG3
2115,2021,Mixed conifer meadow,W,4,2,POPR,4,0.1,4,PG3
2116,2021,Mixed conifer meadow,D,5,1,POPR,1,0.25,6,PG3
2117,2021,Mixed conifer meadow,D,5,1,POPR,2,0.1,2,PG3
2118,2021,Mixed conifer meadow,D,5,2,POPR,1,0.05,3,PG3
2119,2021,Mixed conifer meadow,W,6,1,POPR,1,0.5,4,PG3
2120,2021,Mixed conifer meadow,W,6,1,POPR,2,0.25,4,PG3
2121,2021,Mixed conifer meadow,W,6,1,POPR,3,0.1,7,PG3
2122,2021,Mixed conifer meadow,W,6,2,POPR,1,0.5,4,PG3
2123,2021,Mixed conifer meadow,W,6,2,POPR,2,0.25,5,PG3
2124,2021,Mixed conifer meadow,W,6,2,POPR,3,0.1,5,PG3
2125,2021,Mixed conifer meadow,C,7,1,POPR,1,0.25,6,PG3
2126,2021,Mixed conifer meadow,C,7,1,POPR,2,0.1,8,PG3
2127,2021,Mixed conifer meadow,C,7,2,POPR,1,0.5,8,PG3
2128,2021,Mixed conifer meadow,C,7,2,POPR,2,0.25,6,PG3
2129,2021,Mixed conifer meadow,C,7,2,POPR,3,0.1,5,PG3
2130,2021,Mixed conifer meadow,D,8,1,POPR,1,0.5,5,PG3
2131,2021,Mixed conifer meadow,D,8,1,POPR,2,0.25,8,PG3
2132,2021,Mixed conifer meadow,D,8,1,POPR,3,0.1,3,PG3
2133,2021,Mixed conifer meadow,D,8,2,POPR,1,0.1,5,PG3
2134,2021,Mixed conifer meadow,D,8,2,POPR,2,0.05,3,PG3
2135,2021,Mixed conifer meadow,W,9,1,POPR,1,0.25,5,PG3
2136,2021,Mixed conifer meadow,W,9,1,POPR,2,0.1,12,PG3
2137,2021,Mixed conifer meadow,W,9,1,POPR,3,0.05,3,PG3
2138,2021,Mixed conifer meadow,W,9,2,POPR,1,0.1,2,PG3
2139,2021,Mixed conifer meadow,W,9,2,POPR,2,0.05,2,PG3
2140,2021,Mixed conifer meadow,D,10,1,POPR,1,0.05,3,PG3
2141,2021,Mixed conifer meadow,W,11,1,POPR,1,0.1,3,PG3
2142,2021,Mixed conifer meadow,W,11,1,POPR,7,0.05,3,PG3
2143,2021,Mixed conifer meadow,W,11,2,POPR,1,0.5,4,PG3
2144,2021,Mixed conifer meadow,W,11,2,POPR,2,0.1,10,PG3
2145,2021,Mixed conifer meadow,C,12,1,POPR,1,0.1,10,PG3
2146,2021,Mixed conifer meadow,C,12,1,POPR,2,0.05,16,PG3
2147,2021,Mixed conifer meadow,C,12,2,POPR,1,0.05,18,PG3
2148,2021,Mixed conifer meadow,W,4,2,PTAQ,1,6,1,PF
2149,2021,Mixed conifer meadow,W,4,2,PTAQ,2,2,1,PF
2150,2021,Mixed conifer meadow,C,1,1,ROWO,1,2,2,S
2151,2021,Mixed conifer meadow,C,1,1,ROWO,2,0.5,1,S
2152,2021,Mixed conifer meadow,C,1,1,ROWO,3,0.25,1,S
2153,2021,Mixed conifer meadow,C,3,2,TAOF,1,0.25,1,PF
2154,2021,Mixed conifer meadow,W,4,2,TAOF,1,4,1,PF
2155,2021,Mixed conifer meadow,D,8,1,TAOF,1,0.5,1,PF
2156,2021,Mixed conifer meadow,D,2,2,TRDU,1,0.5,1,A
2157,2021,Mixed conifer meadow,D,8,1,TRDU,1,1,2,A
2158,2021,Mixed conifer meadow,D,8,1,TRDU,2,0.5,5,A
2159,2021,Mixed conifer meadow,D,8,1,TRDU,3,0.25,1,A
2160,2021,Mixed conifer meadow,D,8,2,TRDU,1,2,2,A
2161,2021,Mixed conifer meadow,D,8,2,TRDU,2,3,1,A
2162,2021,Mixed conifer meadow,D,10,1,TRDU,1,2,1,A
2163,2021,Mixed conifer meadow,D,10,1,TRDU,2,1,1,A
2164,2021,Mixed conifer meadow,W,11,1,TRDU,1,0.5,1,A
2165,2021,Mixed conifer meadow,C,1,1,VETH,1,0.05,5,A
2166,2021,Mixed conifer meadow,C,1,1,VETH,2,0.01,3,A
2167,2021,Mixed conifer meadow,C,1,2,VETH,1,0.25,1,A
2168,2021,Mixed conifer meadow,C,1,2,VETH,2,0.1,3,A
2169,2021,Mixed conifer meadow,C,1,2,VETH,3,0.05,8,A
2170,2021,Mixed conifer meadow,C,3,1,VETH,1,0.05,1,A
2171,2021,Mixed conifer meadow,W,4,2,VETH,1,9,1,A
2172,2021,Mixed conifer meadow,W,4,2,VETH,2,6,1,A
2173,2021,Mixed conifer meadow,W,4,2,VETH,3,0.1,1,A
2174,2021,Mixed conifer meadow,C,7,1,VETH,1,0.1,3,A
2175,2021,Mixed conifer meadow,C,7,1,VETH,2,0.05,5,A
2176,2021,Mixed conifer meadow,C,7,1,VETH,3,0.01,17,A
2177,2021,Mixed conifer meadow,C,7,2,VETH,1,0.05,3,A
2178,2021,Mixed conifer meadow,C,7,2,VETH,2,0.1,1,A
2179,2021,Mixed conifer meadow,C,7,2,VETH,1,0.1,2,A
2180,2021,Mixed conifer meadow,D,8,1,VETH,1,0.1,1,A
2181,2021,Mixed conifer meadow,D,8,1,VETH,1,0.05,1,A
2182,2021,Mixed conifer meadow,D,8,2,VETH,1,0.05,4,A
2183,2021,Mixed conifer meadow,W,9,2,VETH,1,1,1,A
2184,2021,Mixed conifer meadow,W,9,2,VETH,2,2,1,A
2185,2021,Mixed conifer meadow,C,1,1,VIAM,1,0.5,3,PF
2186,2021,Mixed conifer meadow,C,1,1,VIAM,2,0.25,3,PF
2187,2021,Mixed conifer meadow,C,1,1,VIAM,3,0.5,1,PF
2188,2021,Mixed conifer meadow,C,1,2,VIAM,1,0.25,1,PF
2189,2021,Mixed conifer meadow,C,1,2,VIAM,2,0.1,4,PF
2190,2021,Mixed conifer meadow,D,2,1,VIAM,1,0.1,2,PF
2191,2021,Mixed conifer meadow,D,2,2,VIAM,1,0.1,2,PF
2192,2021,Mixed conifer meadow,C,3,2,VIAM,1,0.1,2,PF
2193,2021,Mixed conifer meadow,W,4,1,VIAM,1,0.5,2,PF
2194,2021,Mixed conifer meadow,D,5,1,VIAM,1,0.5,3,PF
2195,2021,Mixed conifer meadow,W,6,1,VIAM,1,0.5,1,PF
2196,2021,Mixed conifer meadow,W,6,1,VIAM,2,0.1,3,PF
2197,2021,Mixed conifer meadow,C,7,2,VIAM,1,1,3,PF
2198,2021,Mixed conifer meadow,C,7,2,VIAM,2,0.5,3,PF
2199,2021,Mixed conifer meadow,D,8,1,VIAM,1,1,1,PF
2200,2021,Mixed conifer meadow,D,8,1,VIAM,2,0.5,2,PF
2201,2021,Mixed conifer meadow,D,8,1,VIAM,3,2,2,PF
2202,2021,Mixed conifer meadow,D,8,1,VIAM,4,0.25,1,PF
2203,2021,Mixed conifer meadow,W,9,1,VIAM,1,1,1,PF
2204,2021,Mixed conifer meadow,W,9,1,VIAM,2,0.5,2,PF
2205,2021,Mixed conifer meadow,W,9,2,VIAM,1,2,1,PF
2206,2021,Mixed conifer meadow,D,10,1,VIAM,1,0.25,1,PF
2207,2021,Mixed conifer meadow,W,11,1,VIAM,1,1,1,PF
2208,2021,Mixed conifer meadow,W,11,2,VIAM,1,1,2,PF
2209,2021,Mixed conifer meadow,C,12,1,VIAM,1,2,1,PF
2210,2021,Mixed conifer meadow,C,12,1,VIAM,2,0.5,3,PF
2211,2021,Mixed conifer meadow,C,12,2,VIAM,1,1,1,PF
2212,2021,Mixed conifer meadow,C,12,2,VIAM,2,0.5,3,PF
2213,2021,Mixed conifer meadow,C,12,2,VIAM,3,2,1,PF
