"","Year","Site","Treatment","Plot","Quadrat","Species","Obs","Canopy_cover","Height_cm","Count","NPP_g_m2","PFT"
"4546",2016,"CC","D",2,1,"IRMI",4,0.5,"22",1,2.06145,"PF"
"4547",2016,"CC","D",2,1,"MUMO",1,0.25,"24",3,0.771,"PG4"
"4548",2016,"CC","D",2,1,"MUMO",2,0.1,"20",2,0.2056,"PG4"
"4549",2016,"CC","D",2,1,"POPR",1,0.5,"21",5,5.36925,"PG3"
"4550",2016,"CC","D",2,1,"POPR",2,0.25,"20",17,9.127725,"PG3"
"4551",2016,"CC","D",2,1,"POPR",3,0.1,"18",15,3.22155,"PG3"
"4552",2016,"CC","D",2,1,"VETH",1,0.5,"15",1,4.77985,"A"
"4553",2016,"CC","D",2,1,"VIAM",1,0.25,"13",3,0.5238,"PF"
"4554",2016,"CC","D",2,1,"VIAM",2,0.5,"15",1,0.3492,"PF"
"4555",2016,"CC","D",2,2,"BRPO",1,0.5,"16",3,1.5609,"PG3"
"4556",2016,"CC","D",2,2,"BRPO",2,0.25,"14",5,1.30075,"PG3"
"4557",2016,"CC","D",2,2,"BRPO",3,0.1,"12",5,0.5203,"PG3"
"4558",2016,"CC","D",2,2,"CAPA",1,0.1,"10",6,0.198,"PF"
"4559",2016,"CC","D",2,2,"ELEL",1,0.5,"32",1,0.9832,"PG3"
"4560",2016,"CC","D",2,2,"ERFL",1,0.25,"4",2,0.5988,"A"
"4561",2016,"CC","D",2,2,"ERFL",2,0.1,"4",5,0.5988,"A"
"4562",2016,"CC","D",2,2,"ERFL",3,0.5,"5",1,0.5988,"A"
"4563",2016,"CC","D",2,2,"ERRA",1,1,"10",1,1.5929,"PF"
"4564",2016,"CC","D",2,2,"ERRA",2,0.5,"10",1,0.79645,"PF"
"4565",2016,"CC","D",2,2,"FEAR",1,6,"39",2,81.9144,"PG3"
"4566",2016,"CC","D",2,2,"FEAR",2,3,"27",2,40.9572,"PG3"
"4567",2016,"CC","D",2,2,"FEAR",3,5,"29",1,34.131,"PG3"
"4568",2016,"CC","D",2,2,"FEAR",4,1.5,"25",1,10.2393,"PG3"
"4569",2016,"CC","D",2,2,"GETR",1,1,"5",5,9.227,"PF"
"4570",2016,"CC","D",2,2,"GETR",2,2,"6",5,18.454,"PF"
"4571",2016,"CC","D",2,2,"IRMI",1,0.75,"29",1,3.092175,"PF"
"4572",2016,"CC","D",2,2,"MUMO",1,1,"25",2,2.056,"PG4"
"4573",2016,"CC","D",2,2,"MUMO",2,0.5,"22",3,1.542,"PG4"
"4574",2016,"CC","D",2,2,"MUMO",3,0.25,"18",3,0.771,"PG4"
"4575",2016,"CC","D",2,2,"POHI",1,0.5,"8",1,1.07385,"PF"
"4576",2016,"CC","D",2,2,"POPR",1,0.5,"19",7,7.51695,"PG3"
"4577",2016,"CC","D",2,2,"POPR",2,0.25,"18",14,7.51695,"PG3"
"4578",2016,"CC","D",2,2,"POPR",3,0.1,"18",18,3.86586,"PG3"
"4579",2016,"CC","D",5,1,"BLTR",1,0.1,"14",1,0.16013,"PG4"
"4580",2016,"CC","D",5,1,"BRPO",1,1,"12",2,2.0812,"PG3"
"4581",2016,"CC","D",5,1,"BRPO",2,0.25,"12",5,1.30075,"PG3"
"4582",2016,"CC","D",5,1,"CAGE",1,0.1,"9",11,0.6523,"PG3"
"4583",2016,"CC","D",5,1,"ELEL",1,0.5,"17",3,2.9496,"PG3"
"4584",2016,"CC","D",5,1,"ELEL",2,0.1,"18",1,0.19664,"PG3"
"4585",2016,"CC","D",5,1,"ELEL",3,0.25,"17",2,0.9832,"PG3"
"4586",2016,"CC","D",5,1,"ERFL",1,0.05,"2",1,0.05988,"A"
"4587",2016,"CC","D",5,1,"ERFL",2,0.1,"5",2,0.23952,"A"
"4588",2016,"CC","D",5,1,"FEAR",1,3,"31",1,20.4786,"PG3"
"4589",2016,"CC","D",5,1,"FEAR",2,2,"29",1,13.6524,"PG3"
"4590",2016,"CC","D",5,1,"GETR",1,2,"10",7,25.8356,"PF"
"4591",2016,"CC","D",5,1,"GETR",2,1,"8",9,16.6086,"PF"
"4592",2016,"CC","D",5,1,"GETR",3,0.5,"7",3,2.7681,"PF"
"4593",2016,"CC","D",5,1,"IRMI",1,1.5,"29",3,18.55305,"PF"
"4594",2016,"CC","D",5,1,"IRMI",2,0.5,"27",3,6.18435,"PF"
"4595",2016,"CC","D",5,1,"MUMO",1,1.5,"28",1,1.542,"PG4"
"4596",2016,"CC","D",5,1,"MUMO",2,0.5,"20",4,2.056,"PG4"
"4597",2016,"CC","D",5,1,"MUMO",3,0.25,"18",4,1.028,"PG4"
"4598",2016,"CC","D",5,1,"POHI",1,2,"13",3,12.8862,"PF"
"4599",2016,"CC","D",5,1,"POHI",2,1,"10",6,12.8862,"PF"
"4600",2016,"CC","D",5,1,"POHI",3,0.5,"7",2,2.1477,"PF"
"4601",2016,"CC","D",5,1,"POPR",1,0.5,"27",19,20.40315,"PG3"
"4602",2016,"CC","D",5,1,"POPR",2,0.25,"24",24,12.8862,"PG3"
"4603",2016,"CC","D",5,1,"POPR",3,0.1,"20",35,7.51695,"PG3"
"4604",2016,"CC","D",5,2,"ASSP",1,1,"21",1,0.5056,"PF"
"4605",2016,"CC","D",5,2,"BRPO",1,0.25,"16",3,0.78045,"PG3"
"4606",2016,"CC","D",5,2,"FEAR",1,5,"33",1,34.131,"PG3"
"4607",2016,"CC","D",5,2,"FEAR",2,7,"35",1,47.7834,"PG3"
"4608",2016,"CC","D",5,2,"FEAR",3,3,"28",1,20.4786,"PG3"
"4609",2016,"CC","D",5,2,"FEAR",4,4,"32",1,27.3048,"PG3"
"4610",2016,"CC","D",5,2,"FEAR",5,1,"25",1,6.8262,"PG3"
"4611",2016,"CC","D",5,2,"GETR",1,2,"12",5,18.454,"PF"
"4612",2016,"CC","D",5,2,"GETR",2,1,"10",8,14.7632,"PF"
"4613",2016,"CC","D",5,2,"GETR",3,0.5,"8",8,7.3816,"PF"
"4614",2016,"CC","D",5,2,"IRMI",1,1,"33",3,12.3687,"PF"
"4615",2016,"CC","D",5,2,"IRMI",2,0.5,"30",5,10.30725,"PF"
"4616",2016,"CC","D",5,2,"IRMI",3,0.25,"24",3,3.092175,"PF"
"4617",2016,"CC","D",5,2,"MUMO",1,0.25,"20",3,0.771,"PG4"
"4618",2016,"CC","D",5,2,"POHI",1,1,"9",2,4.2954,"PF"
"4619",2016,"CC","D",5,2,"POHI",2,2,"14",1,4.2954,"PF"
"4620",2016,"CC","D",5,2,"POPR",1,0.5,"22",5,5.36925,"PG3"
"4621",2016,"CC","D",5,2,"POPR",2,0.25,"18",7,3.758475,"PG3"
"4622",2016,"CC","D",5,2,"POPR",3,0.1,"15",17,3.65109,"PG3"
"4623",2016,"CC","D",8,1,"BRPO",1,1,"21",1,1.0406,"PG3"
"4624",2016,"CC","D",8,1,"BRPO",2,0.5,"21",4,2.0812,"PG3"
"4625",2016,"CC","D",8,1,"BRPO",3,0.1,"17",3,0.31218,"PG3"
"4626",2016,"CC","D",8,1,"ELEL",1,0.5,"26",5,4.916,"PG3"
"4627",2016,"CC","D",8,1,"ELEL",2,0.1,"20",7,1.37648,"PG3"
"4628",2016,"CC","D",8,1,"ERFO",1,0.5,"9",1,1.9655,"PF"
"4629",2016,"CC","D",8,1,"ERFO",2,0.75,"8",1,2.94825,"PF"
"4630",2016,"CC","D",8,1,"MUMO",1,0.25,"14",4,1.028,"PG4"
"4631",2016,"CC","D",8,1,"POHI",1,3,"13",1,6.4431,"PF"
"4632",2016,"CC","D",8,1,"POHI",2,2,"10",4,17.1816,"PF"
"4633",2016,"CC","D",8,1,"POHI",3,1,"11",2,4.2954,"PF"
"4634",2016,"CC","D",8,1,"POPR",1,1,"24",4,8.5908,"PG3"
"4635",2016,"CC","D",8,1,"POPR",2,0.5,"24",24,25.7724,"PG3"
"4636",2016,"CC","D",8,1,"POPR",3,0.25,"20",36,19.3293,"PG3"
"4637",2016,"CC","D",8,1,"POPR",4,0.1,"20",48,10.30896,"PG3"
"4638",2016,"CC","D",8,2,"BRPO",1,0.75,"24",1,0.78045,"PG3"
"4639",2016,"CC","D",8,2,"BRPO",2,0.25,"15",4,1.0406,"PG3"
"4640",2016,"CC","D",8,2,"ELEL",1,1.5,"27",1,2.9496,"PG3"
"4641",2016,"CC","D",8,2,"ELEL",2,2,"28",1,3.9328,"PG3"
"4642",2016,"CC","D",8,2,"ELEL",3,0.5,"26",2,1.9664,"PG3"
"4643",2016,"CC","D",8,2,"ELEL",4,0.25,"20",3,1.4748,"PG3"
"4644",2016,"CC","D",8,2,"ERFO",1,1,"18",1,3.931,"PF"
"4645",2016,"CC","D",8,2,"ERFO",2,0.75,"10",1,2.94825,"PF"
"4646",2016,"CC","D",8,2,"FEAR",1,6,"25",1,40.9572,"PG3"
"4647",2016,"CC","D",8,2,"FEAR",2,2,"26",1,13.6524,"PG3"
"4648",2016,"CC","D",8,2,"MUMO",1,0.5,"17",4,2.056,"PG4"
"4649",2016,"CC","D",8,2,"MUMO",2,0.25,"15",4,1.028,"PG4"
"4650",2016,"CC","D",8,2,"POHI",1,2,"14",1,4.2954,"PF"
"4651",2016,"CC","D",8,2,"POHI",2,1,"12",1,2.1477,"PF"
"4652",2016,"CC","D",8,2,"POHI",3,0.5,"5",1,1.07385,"PF"
"4653",2016,"CC","D",8,2,"POHI",4,0.25,"6",1,0.536925,"PF"
"4654",2016,"CC","D",8,2,"POPR",1,0.5,"21",12,12.8862,"PG3"
"4655",2016,"CC","D",8,2,"POPR",2,1,"23",2,4.2954,"PG3"
"4656",2016,"CC","D",8,2,"POPR",3,0.25,"20",17,9.127725,"PG3"
"4657",2016,"CC","D",8,2,"POPR",4,0.1,"19",26,5.58402,"PG3"
"4658",2016,"CC","D",8,2,"VIAM",1,0.25,"25",2,0.3492,"PF"
"4659",2016,"CC","D",10,1,"ACMI",1,0.1,"8",3,0.07,"PF"
"4660",2016,"CC","D",10,1,"ACMI",2,0.05,"6",5,0.116666667,"PF"
"4661",2016,"CC","D",10,1,"ACMI",3,0.25,"8",4,0.933333333,"PF"
"4662",2016,"CC","D",10,1,"ASSP",1,0.75,"26",1,0.3792,"PF"
"4663",2016,"CC","D",10,1,"ASSP",2,0.5,"24",1,0.2528,"PF"
"4664",2016,"CC","D",10,1,"BRPO",1,1,"18",1,1.0406,"PG3"
"4665",2016,"CC","D",10,1,"BRPO",2,0.5,"14",3,1.5609,"PG3"
"4666",2016,"CC","D",10,1,"BRPO",3,0.25,"14",6,1.5609,"PG3"
"4667",2016,"CC","D",10,1,"BRPO",4,0.1,"12",3,0.31218,"PG3"
"4668",2016,"CC","D",10,1,"ELEL",1,1.5,"24",1,2.9496,"PG3"
"4669",2016,"CC","D",10,1,"ELEL",2,0.1,"20",3,0.58992,"PG3"
"4670",2016,"CC","D",10,1,"ELEL",3,0.1,"12",5,0.9832,"PG3"
"4671",2016,"CC","D",10,1,"ERFL",1,0.05,"3",2,0.11976,"A"
"4672",2016,"CC","D",10,1,"FEAR",1,4,"35",1,27.3048,"PG3"
"4673",2016,"CC","D",10,1,"FEAR",2,5,"31",1,34.131,"PG3"
"4674",2016,"CC","D",10,1,"FEAR",3,2,"29",1,13.6524,"PG3"
"4675",2016,"CC","D",10,1,"FEAR",4,1,"24",3,20.4786,"PG3"
"4676",2016,"CC","D",10,1,"GETR",1,2.5,"9",3,13.8405,"PF"
"4677",2016,"CC","D",10,1,"GETR",2,2,"8",6,22.1448,"PF"
"4678",2016,"CC","D",10,1,"GETR",3,1,"6",12,22.1448,"PF"
"4679",2016,"CC","D",10,1,"GETR",4,0.5,"6",4,3.6908,"PF"
"4680",2016,"CC","D",10,1,"HYHO",1,4,"26",1,15.724,"PF"
"4681",2016,"CC","D",10,1,"HYHO",2,3,"22",2,23.586,"PF"
"4682",2016,"CC","D",10,1,"HYHO",3,2,"20",4,31.448,"PF"
"4683",2016,"CC","D",10,1,"MUMO",1,0.75,"17",1,0.771,"PG4"
"4684",2016,"CC","D",10,1,"MUMO",2,0.25,"14",3,0.771,"PG4"
"4685",2016,"CC","D",10,1,"MUMO",3,0.1,"12",4,0.4112,"PG4"
"4686",2016,"CC","D",10,1,"POHI",1,1.5,"9",1,3.22155,"PF"
"4687",2016,"CC","D",10,1,"POHI",2,0.5,"7",3,3.22155,"PF"
"4688",2016,"CC","D",10,2,"ACMI",1,0.1,"8",2,0.046666667,"PF"
"4689",2016,"CC","D",10,2,"ACMI",2,0.05,"5",2,0.023333333,"PF"
"4690",2016,"CC","D",10,2,"ACMI",3,0.25,"9",2,0.466666667,"PF"
"4691",2016,"CC","D",10,2,"BRPO",1,0.5,"17",6,3.1218,"PG3"
"4692",2016,"CC","D",10,2,"BRPO",2,0.25,"17",3,0.78045,"PG3"
"4693",2016,"CC","D",10,2,"BRPO",3,0.1,"16",2,0.20812,"PG3"
"4694",2016,"CC","D",10,2,"ERFL",1,0.1,"4",4,0.47904,"A"
"4695",2016,"CC","D",10,2,"ERFL",2,0.25,"5",1,0.2994,"A"
"4696",2016,"CC","D",10,2,"ERFL",3,0.05,"3",10,0.5988,"A"
"4697",2016,"CC","D",10,2,"ERFL",4,0.01,"2",14,0.167664,"A"
"4698",2016,"CC","D",10,2,"FEAR",1,6,"28",1,40.9572,"PG3"
"4699",2016,"CC","D",10,2,"FEAR",2,4,"26",4,109.2192,"PG3"
"4700",2016,"CC","D",10,2,"FEAR",3,2,"25",3,40.9572,"PG3"
"4701",2016,"CC","D",10,2,"FEAR",4,1,"25",2,13.6524,"PG3"
"4702",2016,"CC","D",10,2,"FEAR",5,0.5,"21",3,10.2393,"PG3"
"4703",2016,"CC","D",10,2,"GETR",1,2.5,"9",8,36.908,"PF"
"4704",2016,"CC","D",10,2,"GETR",2,2,"10",7,25.8356,"PF"
"4705",2016,"CC","D",10,2,"GETR",3,1,"8",7,12.9178,"PF"
"4706",2016,"CC","D",10,2,"GETR",4,0.5,"8",5,4.6135,"PF"
"4707",2016,"CC","D",10,2,"IRMI",1,0.05,"28",2,0.41229,"PF"
"4708",2016,"CC","D",10,2,"MUMO",1,0.25,"12",4,1.028,"PG4"
"4709",2016,"CC","D",10,2,"MUMO",2,0.1,"12",6,0.6168,"PG4"
"4710",2016,"CC","D",10,2,"POHI",1,1.5,"12",3,9.66465,"PF"
"4711",2016,"CC","D",10,2,"POHI",2,1,"10",3,6.4431,"PF"
"4712",2016,"CC","D",10,2,"POHI",3,0.5,"10",1,1.07385,"PF"
"4713",2016,"CC","D",10,2,"POPR",1,0.25,"18",6,3.22155,"PG3"
"4714",2016,"CC","D",10,2,"POPR",2,0.1,"16",4,0.85908,"PG3"
"4715",2016,"CC","D",10,2,"VIAM",1,0.1,"13",1,0.06984,"PF"
"4716",2016,"CC","W",4,1,"BRPO",1,1,"25",2,2.0812,"PG3"
"4717",2016,"CC","W",4,1,"BRPO",2,0.5,"20",5,2.6015,"PG3"
"4718",2016,"CC","W",4,1,"BRPO",3,0.1,"22",7,0.72842,"PG3"
"4719",2016,"CC","W",4,1,"CAPA",1,0.1,"5",4,0.132,"PF"
"4720",2016,"CC","W",4,1,"ELEL",1,1,"24",1,1.9664,"PG3"
"4721",2016,"CC","W",4,1,"ELEL",2,0.5,"22",3,2.9496,"PG3"
"4722",2016,"CC","W",4,1,"ERRA",1,2,"15",1,3.1858,"PF"
"4723",2016,"CC","W",4,1,"FEAR",1,2,"33",3,40.9572,"PG3"
"4724",2016,"CC","W",4,1,"FEAR",2,4,"35",1,27.3048,"PG3"
"4725",2016,"CC","W",4,1,"FEAR",3,1,"28",2,13.6524,"PG3"
"4726",2016,"CC","W",4,1,"HYHO",1,2,"23",2,15.724,"PF"
"4727",2016,"CC","W",4,1,"HYHO",2,1,"19",1,3.931,"PF"
"4728",2016,"CC","W",4,1,"IRMI",1,1,"29",1,4.1229,"PF"
"4729",2016,"CC","W",4,1,"IRMI",2,0.25,"26",2,2.06145,"PF"
"4730",2016,"CC","W",4,1,"MUMO",1,3,"22",1,3.084,"PG4"
"4731",2016,"CC","W",4,1,"MUMO",2,2,"20",2,4.112,"PG4"
"4732",2016,"CC","W",4,1,"MUMO",3,1,"18",4,4.112,"PG4"
"4733",2016,"CC","W",4,1,"MUMO",4,0.25,"15",7,1.799,"PG4"
"4734",2016,"CC","W",4,1,"POHI",1,0.1,"7",1,0.21477,"PF"
"4735",2016,"CC","W",4,1,"POHI",2,0.25,"8",1,0.536925,"PF"
"4736",2016,"CC","W",4,1,"POPR",1,0.5,"19",9,9.66465,"PG3"
"4737",2016,"CC","W",4,1,"POPR",2,0.25,"16",8,4.2954,"PG3"
"4738",2016,"CC","W",4,1,"POPR",3,0.1,"16",10,2.1477,"PG3"
"4739",2016,"CC","W",4,1,"VETH",1,4,"91",1,38.2388,"A"
"4740",2016,"CC","W",4,2,"BRPO",1,0.5,"27",2,1.0406,"PG3"
"4741",2016,"CC","W",4,2,"BRPO",2,1,"29",1,1.0406,"PG3"
"4742",2016,"CC","W",4,2,"BRPO",3,0.25,"25",2,0.5203,"PG3"
"4743",2016,"CC","W",4,2,"CAPA",1,0.1,"6",2,0.066,"PF"
"4744",2016,"CC","W",4,2,"ELEL",1,0.25,"18",2,0.9832,"PG3"
"4745",2016,"CC","W",4,2,"FEAR",1,6,"33",1,40.9572,"PG3"
"4746",2016,"CC","W",4,2,"FEAR",2,3,"35",2,40.9572,"PG3"
"4747",2016,"CC","W",4,2,"FEAR",3,2,"30",4,54.6096,"PG3"
"4748",2016,"CC","W",4,2,"FEAR",4,0.5,"28",1,3.4131,"PG3"
"4749",2016,"CC","W",4,2,"GETR",1,2,"8",3,11.0724,"PF"
"4750",2016,"CC","W",4,2,"GETR",2,1,"6",5,9.227,"PF"
"4751",2016,"CC","W",4,2,"GETR",3,0.5,"6",9,8.3043,"PF"
"4752",2016,"CC","W",4,2,"IRMI",1,0.5,"34",1,2.06145,"PF"
"4753",2016,"CC","W",4,2,"MUMO",1,1.5,"24",1,1.542,"PG4"
"4754",2016,"CC","W",4,2,"MUMO",2,0.5,"20",3,1.542,"PG4"
"4755",2016,"CC","W",4,2,"MUMO",3,0.25,"20",6,1.542,"PG4"
"4756",2016,"CC","W",4,2,"POHI",1,2,"15",2,8.5908,"PF"
"4757",2016,"CC","W",4,2,"POHI",2,1,"9",5,10.7385,"PF"
"4758",2016,"CC","W",4,2,"POHI",3,0.5,"10",2,2.1477,"PF"
"4759",2016,"CC","W",4,2,"POPR",1,0.5,"22",6,6.4431,"PG3"
"4760",2016,"CC","W",4,2,"POPR",2,0.25,"20",14,7.51695,"PG3"
"4761",2016,"CC","W",4,2,"POPR",3,0.1,"20",19,4.08063,"PG3"
"4762",2016,"CC","W",4,2,"UKFO",1,0.25,"3",1,0.98275,"A"
"4763",2016,"CC","W",4,2,"VIAM",1,0.25,"16",1,0.1746,"PF"
"4764",2016,"CC","W",6,1,"ASSP",1,4,"17",1,2.0224,"PF"
"4765",2016,"CC","W",6,1,"BRPO",1,2,"25",2,4.1624,"PG3"
"4766",2016,"CC","W",6,1,"BRPO",2,1,"24",2,2.0812,"PG3"
"4767",2016,"CC","W",6,1,"BRPO",3,0.5,"21",3,1.5609,"PG3"
"4768",2016,"CC","W",6,1,"ELEL",1,0.5,"21",1,0.9832,"PG3"
"4769",2016,"CC","W",6,1,"ERFO",1,0.25,"5",1,0.98275,"PF"
"4770",2016,"CC","W",6,1,"FEAR",1,6,"39",1,40.9572,"PG3"
"4771",2016,"CC","W",6,1,"FEAR",2,7,"38",1,47.7834,"PG3"
"4772",2016,"CC","W",6,1,"FEAR",3,5,"32",1,34.131,"PG3"
"4773",2016,"CC","W",6,1,"FEAR",4,4,"30",1,27.3048,"PG3"
"4774",2016,"CC","W",6,1,"GETR",1,2.5,"8",3,13.8405,"PF"
"4775",2016,"CC","W",6,1,"GETR",2,2,"7",3,11.0724,"PF"
"4776",2016,"CC","W",6,1,"GETR",3,1,"7",3,5.5362,"PF"
"4777",2016,"CC","W",6,1,"MUMO",1,2,"27",2,4.112,"PG4"
"4778",2016,"CC","W",6,1,"MUMO",2,1,"22",5,5.14,"PG4"
"4779",2016,"CC","W",6,1,"MUMO",3,0.5,"20",3,1.542,"PG4"
"4780",2016,"CC","W",6,1,"POHI",1,1.5,"16",1,3.22155,"PF"
"4781",2016,"CC","W",6,1,"POPR",1,1,"17",1,2.1477,"PG3"
"4782",2016,"CC","W",6,1,"POPR",2,0.5,"18",9,9.66465,"PG3"
"4783",2016,"CC","W",6,1,"POPR",3,0.25,"16",13,6.980025,"PG3"
"4784",2016,"CC","W",6,1,"POPR",4,0.1,"16",27,5.79879,"PG3"
"4785",2016,"CC","W",6,1,"VETH",1,1.5,"11",1,14.33955,"A"
"4786",2016,"CC","W",6,1,"VETH",2,0.25,"4",1,2.389925,"A"
"4787",2016,"CC","W",6,2,"ACMI",1,0.1,"12",11,0.256666667,"PF"
"4788",2016,"CC","W",6,2,"ACMI",2,0.25,"12",5,1.166666667,"PF"
"4789",2016,"CC","W",6,2,"ASSP",1,1,"27",1,0.5056,"PF"
"4790",2016,"CC","W",6,2,"ASSP",2,0.1,"14",2,0.10112,"PF"
"4791",2016,"CC","W",6,2,"BLTR",1,1,"13",2,3.2026,"PG4"
"4792",2016,"CC","W",6,2,"BRPO",1,1,"26",4,4.1624,"PG3"
"4793",2016,"CC","W",6,2,"BRPO",2,0.5,"24",6,3.1218,"PG3"
"4794",2016,"CC","W",6,2,"BRPO",3,0.1,"20",7,0.72842,"PG3"
"4795",2016,"CC","W",6,2,"CAGE",1,0.1,"12",2,0.1186,"PG3"
"4796",2016,"CC","W",6,2,"CAPA",1,0.1,"10",2,0.066,"PF"
"4797",2016,"CC","W",6,2,"ERFL",1,0.05,"2",2,0.11976,"A"
"4798",2016,"CC","W",6,2,"FEAR",1,4,"27",3,81.9144,"PG3"
"4799",2016,"CC","W",6,2,"FEAR",2,3,"29",2,40.9572,"PG3"
"4800",2016,"CC","W",6,2,"FEAR",3,6,"31",1,40.9572,"PG3"
"4801",2016,"CC","W",6,2,"FEAR",4,1.5,"27",3,30.7179,"PG3"
"4802",2016,"CC","W",6,2,"FEAR",5,1,"24",2,13.6524,"PG3"
"4803",2016,"CC","W",6,2,"GETR",1,2.5,"7",6,27.681,"PF"
"4804",2016,"CC","W",6,2,"GETR",2,2,"8",3,11.0724,"PF"
"4805",2016,"CC","W",6,2,"GETR",3,1,"8",7,12.9178,"PF"
"4806",2016,"CC","W",6,2,"HYHO",1,1.5,"21",1,5.8965,"PF"
"4807",2016,"CC","W",6,2,"HYHO",2,1,"21",1,3.931,"PF"
"4808",2016,"CC","W",6,2,"IRMI",1,1.5,"28",1,6.18435,"PF"
"4809",2016,"CC","W",6,2,"MUMO",1,0.5,"16",4,2.056,"PG4"
"4810",2016,"CC","W",6,2,"MUMO",2,1,"17",1,1.028,"PG4"
"4811",2016,"CC","W",6,2,"MUMO",3,0.1,"20",7,0.7196,"PG4"
"4812",2016,"CC","W",6,2,"MUMO",4,0.1,"10",3,0.3084,"PG4"
"4813",2016,"CC","W",6,2,"POHI",1,2,"6",2,8.5908,"PF"
"4814",2016,"CC","W",6,2,"POHI",2,1,"12",1,2.1477,"PF"
"4815",2016,"CC","W",6,2,"POHI",3,0.5,"8",1,1.07385,"PF"
"4816",2016,"CC","W",6,2,"POPR",1,0.5,"26",10,10.7385,"PG3"
"4817",2016,"CC","W",6,2,"POPR",2,0.25,"25",15,8.053875,"PG3"
"4818",2016,"CC","W",6,2,"POPR",3,0.1,"25",21,4.51017,"PG3"
"4819",2016,"CC","W",9,1,"BLTR",1,1,"17",2,3.2026,"PG4"
"4820",2016,"CC","W",9,1,"BRPO",1,1,"18",2,2.0812,"PG3"
"4821",2016,"CC","W",9,1,"BRPO",2,0.5,"16",3,1.5609,"PG3"
"4822",2016,"CC","W",9,1,"BRPO",3,0.1,"11",6,0.62436,"PG3"
"4823",2016,"CC","W",9,1,"ELEL",1,0.5,"22",4,3.9328,"PG3"
"4824",2016,"CC","W",9,1,"ELEL",2,2,"23",1,3.9328,"PG3"
"4825",2016,"CC","W",9,1,"ERFL",1,0.1,"4",6,0.71856,"A"
"4826",2016,"CC","W",9,1,"ERFL",2,0.05,"3",19,1.13772,"A"
"4827",2016,"CC","W",9,1,"ERFL",3,0.25,"6",1,0.2994,"A"
"4828",2016,"CC","W",9,1,"FEAR",1,8,"36",1,54.6096,"PG3"
"4829",2016,"CC","W",9,1,"FEAR",2,3,"37",2,40.9572,"PG3"
"4830",2016,"CC","W",9,1,"FEAR",3,2,"35",1,13.6524,"PG3"
"4831",2016,"CC","W",9,1,"FEAR",4,1,"30",3,20.4786,"PG3"
"4832",2016,"CC","W",9,1,"HYHO",1,7,"29",1,27.517,"PF"
"4833",2016,"CC","W",9,1,"HYHO",2,8,"33",1,31.448,"PF"
"4834",2016,"CC","W",9,1,"HYHO",3,6,"31",2,47.172,"PF"
"4835",2016,"CC","W",9,1,"HYHO",4,4,"30",3,47.172,"PF"
"4836",2016,"CC","W",9,1,"HYHO",5,0.75,"10",2,5.8965,"PF"
"4837",2016,"CC","W",9,1,"HYHO",6,0.25,"9",2,1.9655,"PF"
"4838",2016,"CC","W",9,1,"MUMO",1,0.5,"18",4,2.056,"PG4"
"4839",2016,"CC","W",9,1,"MUMO",2,1,"21",2,2.056,"PG4"
"4840",2016,"CC","W",9,1,"MUMO",3,0.1,"20",5,0.514,"PG4"
"4841",2016,"CC","W",9,1,"POHI",1,1.5,"13",4,12.8862,"PF"
"4842",2016,"CC","W",9,1,"POHI",2,1,"10",3,6.4431,"PF"
"4843",2016,"CC","W",9,1,"POHI",3,0.5,"8",2,2.1477,"PF"
"4844",2016,"CC","W",9,1,"POPR",1,0.5,"22",12,12.8862,"PG3"
"4845",2016,"CC","W",9,1,"POPR",2,0.25,"20",21,11.275425,"PG3"
"4846",2016,"CC","W",9,1,"POPR",3,0.1,"20",15,3.22155,"PG3"
"4847",2016,"CC","W",9,1,"VIAM",1,0.5,"22",1,0.3492,"PF"
"4848",2016,"CC","W",9,2,"BLTR",1,2,"18",1,3.2026,"PG4"
"4849",2016,"CC","W",9,2,"BLTR",2,0.5,"17",1,0.80065,"PG4"
"4850",2016,"CC","W",9,2,"BRPO",1,0.5,"18",4,2.0812,"PG3"
"4851",2016,"CC","W",9,2,"BRPO",2,0.25,"15",3,0.78045,"PG3"
"4852",2016,"CC","W",9,2,"BRPO",3,0.1,"14",4,0.41624,"PG3"
"4853",2016,"CC","W",9,2,"ELEL",1,0.25,"12",2,0.9832,"PG3"
"4854",2016,"CC","W",9,2,"ELEL",1,0.5,"27",1,0.9832,"PG3"
"4855",2016,"CC","W",9,2,"FEAR",1,4,"35",2,54.6096,"PG3"
"4856",2016,"CC","W",9,2,"FEAR",2,3,"32",1,20.4786,"PG3"
"4857",2016,"CC","W",9,2,"FEAR",3,1,"26",2,13.6524,"PG3"
"4858",2016,"CC","W",9,2,"FEAR",4,1.5,"28",1,10.2393,"PG3"
"4859",2016,"CC","W",9,2,"FEAR",5,2,"30",1,13.6524,"PG3"
"4860",2016,"CC","W",9,2,"FEAR",6,1,"26",2,13.6524,"PG3"
"4861",2016,"CC","W",9,2,"GETR",1,2.5,"14",3,13.8405,"PF"
"4862",2016,"CC","W",9,2,"GETR",2,2,"10",5,18.454,"PF"
"4863",2016,"CC","W",9,2,"GETR",3,1,"9",4,7.3816,"PF"
"4864",2016,"CC","W",9,2,"HYHO",1,5,"28",1,19.655,"PF"
"4865",2016,"CC","W",9,2,"HYHO",2,3,"25",2,23.586,"PF"
"4866",2016,"CC","W",9,2,"HYHO",3,0.5,"20",1,1.9655,"PF"
"4867",2016,"CC","W",9,2,"IRMI",1,3,"31",2,24.7374,"PF"
